location,price,m2,price/m2,details,floor,build
"град София, Лозенец",161 591 EUR,73 m2,(2214 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2019 г."
"град София, Лозенец, пл. Журналист",168 000 EUR,76 m2,(2211 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Строителство: Тухла
"град София, Лозенец",191 939 EUR,78 m2,(2461 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2023 г."
"град София, Лозенец",215 000 EUR,86 m2,(2500 EUR/m2),Продава 2-СТАЕН,5-ти от 7,Газ: НЕ
"град София, Лозенец, ул. Лозенец",239 999 EUR,90 m2,(2667 EUR/m2),Продава 2-СТАЕН,4-ти от 5,ТEЦ: ДА
"град София, Лозенец, ул. Плана планина",306 000 EUR,90 m2,(3400 EUR/m2),Продава 2-СТАЕН,Партер от 6,Строителство: Тухла
"град София, Люлин - център",67 990 EUR,51 m2,(1333 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град София, Люлин 1",99 000 EUR,65 m2,(1523 EUR/m2),Продава 2-СТАЕН,11-ти от 14,Газ: НЕ
"град София, Люлин 10",79 900 EUR,65 m2,(1229 EUR/m2),Продава 2-СТАЕН,9-ти от 9,"Строителство: Панел, 1980 г."
"град София, Люлин 2",110 000 EUR,66 m2,(1667 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Панел, 1978 г."
"град София, Люлин 4",94 990 EUR,61 m2,(1557 EUR/m2),Продава 2-СТАЕН,4-ти от 6,ТEЦ: ДА
"град София, Люлин 5",67 000 EUR,60 m2,(1117 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Строителство: Тухла
"град София, Люлин 5",67 500 EUR,60 m2,(1125 EUR/m2),Продава 2-СТАЕН,5-ти от 8,Строителство: Тухла
"град София, Люлин 5",67 500 EUR,60 m2,(1125 EUR/m2),Продава 2-СТАЕН,6-ти от 8,Строителство: Тухла
"град София, Люлин 5, бул. Д-р Петър Дертлиев",68 500 EUR,59 m2,(1161 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град София, Люлин 5",75 900 EUR,48 m2,(1581 EUR/m2),Продава 2-СТАЕН,11-ти от 14,Газ: НЕ
"град София, Люлин 5",77 000 EUR,60 m2,(1283 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Тухла
"град София, Люлин 7",65 000 EUR,42 m2,(1548 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Газ: НЕ
"град София, Люлин 8",89 999 EUR,56 m2,(1607 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2006 г."
"град София, Люлин 8",90 000 EUR,67 m2,(1343 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Панел, 1990 г."
"град София, Люлин 8",91 900 EUR,62 m2,(1482 EUR/m2),Продава 2-СТАЕН,2-ри от 8,"Строителство: Панел, 1985 г."
"град София, м-т Гърдова глава",75 990 EUR,55 m2,(1382 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, м-т Гърдова глава, ул. Прохлада",88 000 EUR,50 m2,(1760 EUR/m2),Продава 2-СТАЕН,1-ви от 3,Газ: НЕ
"град София, Малинова долина",71 596 EUR,51 m2,(1404 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Малинова долина",71 988 EUR,69 m2,(1043 EUR/m2),Продава 2-СТАЕН,Партер от 4,"Строителство: Тухла, 2024 г."
"град София, Малинова долина",72 172 EUR,100 m2,(722 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: ДА
"град София, Малинова долина",72 500 EUR,50 m2,(1450 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Малинова долина",73 294 EUR,57 m2,(1286 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Малинова долина",74 000 EUR,51 m2,(1451 EUR/m2),Продава 2-СТАЕН,НЕ,Строителство: Тухла
"град София, Малинова долина",77 700 EUR,68 m2,(1143 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2022 г."
"град София, Малинова долина",79 750 EUR,55 m2,(1450 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Малинова долина",79 900 EUR,60 m2,(1332 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Малинова долина, бул. Симеоновско шосе",81 300 EUR,64 m2,(1270 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Малинова долина, бул. Симеоновско шосе",81 300 EUR,64 m2,(1270 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Малинова долина",81 362 EUR,136 m2,(598 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: ДА
"град София, Малинова долина",81 380 EUR,58 m2,(1403 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: НЕ
"град София, Малинова долина",81 500 EUR,73 m2,(1116 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Газ: ДА
"град София, Малинова долина",81 540 EUR,60 m2,(1359 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Газ: ДА
"град София, Малинова долина",81 800 EUR,66 m2,(1239 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: ДА
"град София, Малинова долина",81 864 EUR,69 m2,(1186 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: ДА
"град София, Малинова долина",82 500 EUR,74 m2,(1115 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Малинова долина",83 300 EUR,63 m2,(1322 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: НЕ
"град София, Малинова долина, бул. Симеоновско шосе",84 400 EUR,78 m2,(1082 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град София, Малинова долина",84 500 EUR,71 m2,(1190 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Малинова долина, бул. Симеоновско шосе",84 800 EUR,67 m2,(1266 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Малинова долина",84 900 EUR,71 m2,(1196 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2024 г."
"град София, Малинова долина, бул. Симеоновско шосе",85 500 EUR,65 m2,(1315 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Малинова долина",85 680 EUR,87 m2,(985 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2023 г."
"град София, Малинова долина",86 436 EUR,61 m2,(1417 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Газ: ДА
"град София, Малинова долина",86 500 EUR,64 m2,(1352 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2023 г."
"град София, Малинова долина",89 600 EUR,64 m2,(1400 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Малинова долина, бул. Симеоновско шосе",91 000 EUR,70 m2,(1300 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Малинова долина",93 000 EUR,66 m2,(1409 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: НЕ
"град София, Малинова долина",93 204 EUR,69 m2,(1351 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: ДА
"град София, Малинова долина",94 990 EUR,73 m2,(1301 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2023 г."
"град София, Малинова долина",95 700 EUR,81 m2,(1181 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: ДА
"град София, Малинова долина",96 070 EUR,69 m2,(1392 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град София, Малинова долина",97 258 EUR,69 m2,(1410 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Малинова долина",98 250 EUR,82 m2,(1198 EUR/m2),Продава 2-СТАЕН,3-ти от 3,ТEЦ: Лок.отопл.
"град София, Малинова долина",100 900 EUR,70 m2,(1441 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2022 г."
"град София, Малинова долина",106 120 EUR,75 m2,(1415 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Газ: ДА
"град София, Малинова долина, бул. Симеоновско шосе",108 507 EUR,80 m2,(1356 EUR/m2),Продава 2-СТАЕН,ДА,ТEЦ: НЕ
"град София, Малинова долина",109 632 EUR,90 m2,(1218 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2023 г."
"град София, Малинова долина",110 250 EUR,63 m2,(1750 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Газ: НЕ
"град София, Малинова долина",111 600 EUR,62 m2,(1800 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2016 г."
"град София, Малинова долина, бул. Симеоновско шосе",126 700 EUR,107 m2,(1184 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: ДА
"град София, Малинова долина",138 750 EUR,111 m2,(1250 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2024 г."
"град София, Малинова долина",178 000 EUR,83 m2,(2145 EUR/m2),Продава 2-СТАЕН,4-ти от 10,Газ: НЕ
"град София, Малинова долина",250 000 EUR,630 m2,(397 EUR/m2),Продава 2-СТАЕН,"Тухла, 2020 г.","
"
"град София, Манастирски ливади",63 000 EUR,54 m2,(1167 EUR/m2),Продава 2-СТАЕН,1-ви от 9,Газ: ДА
"град София, Манастирски ливади, ул. Борис Димовски",108 000 EUR,58 m2,(1862 EUR/m2),Продава 2-СТАЕН,2-ри от 8,Газ: НЕ
"град София, Манастирски ливади",111 500 EUR,71 m2,(1570 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Манастирски ливади",114 550 EUR,79 m2,(1450 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: ДА
"град София, Манастирски ливади",115 900 EUR,70 m2,(1656 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2009 г."
"град София, Манастирски ливади",118 750 EUR,69 m2,(1721 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: ДА
"град София, Манастирски ливади",120 000 EUR,75 m2,(1600 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2008 г."
"град София, Манастирски ливади",121 600 EUR,78 m2,(1559 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: НЕ
"град София, Манастирски ливади",130 000 EUR,58 m2,(2241 EUR/m2),Продава 2-СТАЕН,4-ти от 12,Газ: ДА
"град София, Манастирски ливади",132 990 EUR,61 m2,(2180 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: ДА
"град София, Манастирски ливади, ул. Мур",134 900 EUR,66 m2,(2044 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Газ: ДА
"град София, Манастирски ливади",135 000 EUR,61 m2,(2213 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: ДА
"град София, Манастирски ливади",135 000 EUR,61 m2,(2213 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: ДА
"град София, Манастирски ливади",135 000 EUR,61 m2,(2213 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: ДА
"град София, Манастирски ливади",135 720 EUR,75 m2,(1810 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: ДА
"град София, Манастирски ливади",137 736 EUR,77 m2,(1789 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2024 г."
"град София, Манастирски ливади",138 750 EUR,75 m2,(1850 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: ДА
"град София, Манастирски ливади",140 600 EUR,76 m2,(1850 EUR/m2),Продава 2-СТАЕН,ДА,"Строителство: Тухла, 2022 г."
"град София, Манастирски ливади",152 500 EUR,70 m2,(2179 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: НЕ
"град София, Манастирски ливади",170 755 EUR,87 m2,(1963 EUR/m2),Продава 2-СТАЕН,2-ри от 9,Газ: ДА
"град София, Манастирски ливади",172 000 EUR,80 m2,(2150 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2008 г."
"град София, Манастирски ливади",425 500 EUR,137 m2,(3106 EUR/m2),Продава 2-СТАЕН,9-ти от 10,Газ: ДА
"град София, Медицинска академия",128 000 EUR,55 m2,(2327 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Панел, 1980 г."
"град София, Младост 1",110 900 EUR,65 m2,(1706 EUR/m2),Продава 2-СТАЕН,6-ти от 8,ТEЦ: ДА
"град София, Младост 1, бул. Александър Малинов",151 000 EUR,68 m2,(2221 EUR/m2),Продава 2-СТАЕН,7-ми от 15,ТEЦ: ДА
"град София, Младост 1, бул. Александър Малинов",154 000 EUR,64 m2,(2406 EUR/m2),Продава 2-СТАЕН,3-ти от 20,ТEЦ: ДА
"град София, Младост 1А",84 950 EUR,42 m2,(2023 EUR/m2),Продава 2-СТАЕН,1-ви от 9,ТEЦ: ДА
"град София, Младост 2, ул. Свети Киприян",100 000 EUR,74 m2,(1351 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Младост 3",79 800 EUR,42 m2,(1900 EUR/m2),Продава 2-СТАЕН,10-ти от 15,Газ: НЕ
"град София, Младост 3, бул. Александър Малинов",108 135 EUR,67 m2,(1614 EUR/m2),Продава 2-СТАЕН,2-ри от 10,Газ: НЕ
"град София, Младост 3",115 000 EUR,65 m2,(1769 EUR/m2),Продава 2-СТАЕН,1-ви от 8,ТEЦ: НЕ
"град София, Младост 3",163 000 EUR,71 m2,(2296 EUR/m2),Продава 2-СТАЕН,5-ти от 8,Газ: НЕ
"град София, Младост 4",72 500 EUR,43 m2,(1686 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град София, Младост 4",79 900 EUR,49 m2,(1631 EUR/m2),Продава 2-СТАЕН,1-ви от 8,Газ: НЕ
"град София, Младост 4",93 000 EUR,65 m2,(1431 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: НЕ
"град София, Младост 4, бул. Александър Малинов",94 500 EUR,65 m2,(1454 EUR/m2),Продава 2-СТАЕН,4-ти от 10,Газ: НЕ
"град София, Младост 4",99 072 EUR,72 m2,(1376 EUR/m2),Продава 2-СТАЕН,Партер от 9,Газ: НЕ
"град София, Младост 4",106 980 EUR,67 m2,(1597 EUR/m2),Продава 2-СТАЕН,8-ми от 9,ТEЦ: ДА
"град София, Младост 4",107 000 EUR,61 m2,(1754 EUR/m2),Продава 2-СТАЕН,8-ми от 8,ТEЦ: ДА
"град София, Младост 4",108 240 EUR,82 m2,(1320 EUR/m2),Продава 2-СТАЕН,2-ри от 9,Газ: НЕ
"град София, Младост 4",109 900 EUR,63 m2,(1744 EUR/m2),Продава 2-СТАЕН,7-ми от 8,Строителство: Тухла
"град София, Младост 4",118 000 EUR,64 m2,(1844 EUR/m2),Продава 2-СТАЕН,2-ри от 8,Газ: ДА
"град София, Младост 4",134 800 EUR,78 m2,(1728 EUR/m2),Продава 2-СТАЕН,3-ти от 8,Строителство: Тухла
"град София, Младост 4",152 000 EUR,64 m2,(2375 EUR/m2),Продава 2-СТАЕН,6-ти от 8,Газ: НЕ
"град София, Младост 4",166 000 EUR,62 m2,(2677 EUR/m2),Продава 2-СТАЕН,7-ми от 8,ТEЦ: ДА
"град София, Младост 4",255 000 EUR,94 m2,(2713 EUR/m2),Продава 2-СТАЕН,6-ти от 7,ТEЦ: ДА
"град София, Мусагеница",125 000 EUR,65 m2,(1923 EUR/m2),Продава 2-СТАЕН,8-ми от 14,ТEЦ: ДА
"град София, Мусагеница",130 000 EUR,75 m2,(1733 EUR/m2),Продава 2-СТАЕН,4-ти от 13,"Строителство: ЕПК, 1985 г."
"град София, Надежда 1",80 100 EUR,64 m2,(1252 EUR/m2),Продава 2-СТАЕН,2-ри от 7,ТEЦ: НЕ
"град София, Надежда 1",92 000 EUR,65 m2,(1415 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: НЕ
"град София, Надежда 1",97 000 EUR,66 m2,(1470 EUR/m2),Продава 2-СТАЕН,2-ри от 8,Газ: НЕ
"град София, Надежда 2",86 000 EUR,64 m2,(1344 EUR/m2),Продава 2-СТАЕН,5-ти от 6,Газ: НЕ
"град София, Надежда 2",90 000 EUR,70 m2,(1286 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Строителство: Тухла
"град София, Надежда 2",91 180 EUR,65 m2,(1403 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град София, Надежда 2",104 000 EUR,78 m2,(1333 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град София, Надежда 3",70 257 EUR,64 m2,(1098 EUR/m2),Продава 2-СТАЕН,3-ти от 8,ТEЦ: ДА
"град София, Надежда 4",77 000 EUR,55 m2,(1400 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Газ: НЕ
"град София, Надежда 4",82 900 EUR,64 m2,(1295 EUR/m2),Продава 2-СТАЕН,2-ри от 8,"Строителство: Панел, 1982 г."
"град София, Надежда 4",86 500 EUR,71 m2,(1218 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2022 г."
"град София, Обеля 2",77 870 EUR,60 m2,(1298 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: НЕ
"град София, Оборище",131 990 EUR,60 m2,(2200 EUR/m2),Продава 2-СТАЕН,5-ти от 7,Газ: НЕ
"град София, Оборище",165 000 EUR,46 m2,(3587 EUR/m2),Продава 2-СТАЕН,3-ти от 4,Газ: НЕ
"град София, Овча купел, ул. Народно хоро",70 350 EUR,67 m2,(1050 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град София, Овча купел, ул. Народно хоро",75 600 EUR,72 m2,(1050 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2022 г."
"град София, Овча купел",90 000 EUR,56 m2,(1607 EUR/m2),Продава 2-СТАЕН,7-ми от 8,"Строителство: Тухла, 2023 г."
"град София, Овча купел, ул. Монтевидео",94 900 EUR,64 m2,(1483 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Газ: ДА
"град София, Овча купел",95 000 EUR,66 m2,(1439 EUR/m2),Продава 2-СТАЕН,3-ти от 7,Газ: ДА
"град София, Овча купел",97 000 EUR,100 m2,(970 EUR/m2),Продава 2-СТАЕН,Партер от 4,Газ: ДА
"град София, Овча купел, ул. Монтевидео",99 000 EUR,45 m2,(2200 EUR/m2),Продава 2-СТАЕН,8-ми от 9,Строителство: Панел
"град София, Овча купел",102 990 EUR,78 m2,(1320 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Газ: ДА
"град София, Овча купел",105 000 EUR,68 m2,(1544 EUR/m2),Продава 2-СТАЕН,4-ти от 10,Газ: ДА
"град София, Овча купел, ул. Босилек",106 836 EUR,71 m2,(1505 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Газ: ДА
"град София, Овча купел",110 000 EUR,59 m2,(1864 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2014 г."
"град София, Овча купел",110 000 EUR,73 m2,(1507 EUR/m2),Продава 2-СТАЕН,8-ми от 10,Газ: ДА
"град София, Овча купел",115 000 EUR,65 m2,(1769 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2014 г."
