location,price,m2,price/m2,details,floor,build
"град Варна, Виница",66 700 EUR,67 m2,(996 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Виница",66 750 EUR,81 m2,(824 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град Варна, Виница",67 000 EUR,60 m2,(1117 EUR/m2),Продава 2-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Варна, Виница",67 000 EUR,65 m2,(1031 EUR/m2),Продава 2-СТАЕН,1-ви от 4,"Строителство: Тухла, 2021 г."
"град Варна, Виница",67 500 EUR,72 m2,(938 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Газ: НЕ
"град Варна, Виница",70 000 EUR,66 m2,(1061 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2008 г."
"град Варна, Виница",75 200 EUR,77 m2,(977 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Газ: НЕ
"град Варна, Виница",77 900 EUR,77 m2,(1012 EUR/m2),Продава 2-СТАЕН,3-ти от 6,ТEЦ: НЕ
"град Варна, Виница",79 999 EUR,75 m2,(1067 EUR/m2),Продава 2-СТАЕН,3-ти от 3,Строителство: Тухла
"град Варна, Виница",90 000 EUR,82 m2,(1098 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2012 г."
"град Варна, Виница",123 000 EUR,66 m2,(1864 EUR/m2),Продава 2-СТАЕН,5-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, ВИНС-Червен площад, Медицински Институт",120 000 EUR,100 m2,(1200 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2003 г."
"град Варна, ВИНС-Червен площад",128 000 EUR,80 m2,(1600 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Варна, Владислав Варненчик 1",35 000 EUR,58 m2,(603 EUR/m2),Продава 2-СТАЕН,6-ти от 8,Строителство: Панел
"град Варна, Владислав Варненчик 1",43 200 EUR,56 m2,(771 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1",50 000 EUR,71 m2,(704 EUR/m2),Продава 2-СТАЕН,7-ми от 9,"Строителство: Тухла, 2023 г."
"град Варна, Владислав Варненчик 1",52 500 EUR,55 m2,(955 EUR/m2),Продава 2-СТАЕН,1-ви от 6,Газ: НЕ
"град Варна, Владислав Варненчик 1",53 400 EUR,68 m2,(785 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1",63 500 EUR,60 m2,(1058 EUR/m2),Продава 2-СТАЕН,10-ти от 12,"Строителство: Тухла, 2022 г."
"град Варна, Владислав Варненчик 1",65 000 EUR,64 m2,(1016 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2020 г."
"град Варна, Владислав Варненчик 1",72 800 EUR,64 m2,(1138 EUR/m2),Продава 2-СТАЕН,1-ви от 7,ТEЦ: НЕ
"град Варна, Владислав Варненчик 2",58 000 EUR,64 m2,(906 EUR/m2),Продава 2-СТАЕН,7-ми от 7,ТEЦ: НЕ
"град Варна, Владислав Варненчик 2",67 000 EUR,74 m2,(905 EUR/m2),Продава 2-СТАЕН,6-ти от 8,"Строителство: Панел, 1988 г."
"град Варна, Възраждане 1",40 990 EUR,48 m2,(854 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Варна, Възраждане 1",45 000 EUR,45 m2,(1000 EUR/m2),Продава 2-СТАЕН,4-ти от 10,Строителство: Тухла
"град Варна, Възраждане 1",49 900 EUR,63 m2,(792 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 1",50 000 EUR,58 m2,(862 EUR/m2),Продава 2-СТАЕН,15-ти от 16,"Строителство: ЕПК, 1975 г."
"град Варна, Възраждане 1",54 990 EUR,60 m2,(917 EUR/m2),Продава 2-СТАЕН,11-ти от 11,Строителство: Тухла
"град Варна, Възраждане 1, АЛАТИ",56 050 EUR,59 m2,(950 EUR/m2),Продава 2-СТАЕН,4-ти от 10,Газ: ДА
"град Варна, Възраждане 1",56 500 EUR,68 m2,(831 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Строителство: Панел
"град Варна, Възраждане 1",58 500 EUR,61 m2,(959 EUR/m2),Продава 2-СТАЕН,8-ми от 8,"Строителство: Панел, 2010 г."
"град Варна, Възраждане 1, Парк Възраждане",58 900 EUR,78 m2,(755 EUR/m2),Продава 2-СТАЕН,10-ти от 13,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 1",59 000 EUR,65 m2,(908 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Тухла, 2023 г."
"град Варна, Възраждане 1",59 100 EUR,65 m2,(909 EUR/m2),Продава 2-СТАЕН,2-ри от 9,Строителство: Тухла
"град Варна, Възраждане 1, Парк Възраждане",59 990 EUR,81 m2,(741 EUR/m2),Продава 2-СТАЕН,10-ти от 13,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 1",66 000 EUR,68 m2,(971 EUR/m2),Продава 2-СТАЕН,7-ми от 11,ТEЦ: ДА
"град Варна, Възраждане 1",98 000 EUR,86 m2,(1140 EUR/m2),Продава 2-СТАЕН,7-ми от 7,"Строителство: Тухла, 2010 г."
"град Варна, Възраждане 2",33 990 EUR,45 m2,(755 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",37 990 EUR,41 m2,(927 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Възраждане 2",57 700 EUR,64 m2,(902 EUR/m2),Продава 2-СТАЕН,5-ти от 8,Строителство: Тухла
"град Варна, Възраждане 2",57 700 EUR,63 m2,(916 EUR/m2),Продава 2-СТАЕН,5-ти от 9,Газ: НЕ
"град Варна, Възраждане 2",57 700 EUR,63 m2,(916 EUR/m2),Продава 2-СТАЕН,6-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",59 100 EUR,65 m2,(909 EUR/m2),Продава 2-СТАЕН,2-ри от 9,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",69 300 EUR,77 m2,(900 EUR/m2),Продава 2-СТАЕН,4-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",69 900 EUR,69 m2,(1013 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Възраждане 2",69 900 EUR,73 m2,(958 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2018 г."
"град Варна, Възраждане 2",69 950 EUR,70 m2,(999 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2015 г."
"град Варна, Възраждане 2",74 000 EUR,77 m2,(961 EUR/m2),Продава 2-СТАЕН,1-ви от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",79 600 EUR,79 m2,(1008 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",82 100 EUR,83 m2,(989 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",82 200 EUR,79 m2,(1041 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 2",93 100 EUR,97 m2,(960 EUR/m2),Продава 2-СТАЕН,7-ми от 7,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 3",37 990 EUR,58 m2,(655 EUR/m2),Продава 2-СТАЕН,"Тухла, 2023 г.","
"
"град Варна, Възраждане 3",39 500 EUR,60 m2,(658 EUR/m2),Продава 2-СТАЕН,2-ри от 5,Строителство: Тухла
"град Варна, Възраждане 3",42 900 EUR,58 m2,(740 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2019 г."
"град Варна, Възраждане 3",46 000 EUR,50 m2,(920 EUR/m2),Продава 2-СТАЕН,2-ри от 4,Строителство: Тухла
"град Варна, Възраждане 3",46 700 EUR,50 m2,(934 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2021 г."
"град Варна, Възраждане 3, М-т Пчелина",46 700 EUR,50 m2,(934 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 3",46 900 EUR,58 m2,(809 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2019 г."
"град Варна, Възраждане 3",46 900 EUR,58 m2,(809 EUR/m2),Продава 2-СТАЕН,Партер от 5,"Строителство: Тухла, 2020 г."
"град Варна, Възраждане 3",48 000 EUR,58 m2,(828 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Строителство: Тухла
"град Варна, Възраждане 3",49 900 EUR,56 m2,(891 EUR/m2),Продава 2-СТАЕН,Тухла,"
"
"град Варна, Възраждане 3",66 500 EUR,75 m2,(887 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2021 г."
"град Варна, Възраждане 3",70 000 EUR,69 m2,(1014 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Строителство: Тухла
"град Варна, Възраждане 3",71 500 EUR,78 m2,(917 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2020 г."
"град Варна, Възраждане 3",75 000 EUR,81 m2,(926 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 4",43 500 EUR,42 m2,(1036 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град Варна, Възраждане 4",56 650 EUR,61 m2,(929 EUR/m2),Продава 2-СТАЕН,2-ри от 8,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 4",59 499 EUR,75 m2,(793 EUR/m2),Продава 2-СТАЕН,3-ти от 3,"Строителство: Тухла, 2010 г."
"град Варна, Възраждане 4",60 000 EUR,90 m2,(667 EUR/m2),Продава 2-СТАЕН,3-ти от 3,"Строителство: Тухла, 2022 г."
"град Варна, Възраждане 4",60 250 EUR,56 m2,(1076 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Галата",64 900 EUR,69 m2,(941 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Варна, Галата",64 900 EUR,70 m2,(927 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2021 г."
"град Варна, Галата",67 500 EUR,64 m2,(1055 EUR/m2),Продава 2-СТАЕН,1-ви от 4,"Строителство: Тухла, 2023 г."
"град Варна, Галата",71 999 EUR,56 m2,(1286 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Варна, Галата",72 000 EUR,88 m2,(818 EUR/m2),Продава 2-СТАЕН,1-ви от 4,"Строителство: Тухла, 2022 г."
"град Варна, Галата",79 000 EUR,71 m2,(1113 EUR/m2),Продава 2-СТАЕН,2-ри от 4,"Строителство: Тухла, 2023 г."
"град Варна, Галата",89 500 EUR,89 m2,(1006 EUR/m2),Продава 2-СТАЕН,Партер от 4,Строителство: Тухла
"град Варна, Галата",89 500 EUR,90 m2,(994 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Строителство: Тухла
"град Варна, Гранд Мол",46 500 EUR,40 m2,(1163 EUR/m2),Продава 2-СТАЕН,6-ти от 7,Строителство: Тухла
"град Варна, Гранд Мол",59 500 EUR,50 m2,(1190 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 1995 г."
"град Варна, Гранд Мол",59 990 EUR,45 m2,(1333 EUR/m2),Продава 2-СТАЕН,1-ви от 8,"Строителство: ЕПК, 1985 г."
"град Варна, Гранд Мол",69 990 EUR,66 m2,(1060 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Варна, Гранд Мол",75 000 EUR,69 m2,(1087 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, Гранд Мол",76 000 EUR,76 m2,(1000 EUR/m2),Продава 2-СТАЕН,6-ти от 9,"Строителство: Тухла, 2022 г."
"град Варна, Гранд Мол",82 000 EUR,65 m2,(1262 EUR/m2),Продава 2-СТАЕН,3-ти от 9,"Строителство: Тухла, 2023 г."
"град Варна, Гранд Мол",82 000 EUR,71 m2,(1155 EUR/m2),Продава 2-СТАЕН,3-ти от 10,"Строителство: Тухла, 2022 г."
"град Варна, Гранд Мол",82 000 EUR,68 m2,(1206 EUR/m2),Продава 2-СТАЕН,9-ти от 10,"Строителство: Тухла, 2023 г."
"град Варна, Гранд Мол",82 000 EUR,64 m2,(1281 EUR/m2),Продава 2-СТАЕН,10-ти от 10,"Строителство: Тухла, 2022 г."
"град Варна, Гранд Мол",83 000 EUR,71 m2,(1169 EUR/m2),Продава 2-СТАЕН,2-ри от 10,"Строителство: Тухла, 2022 г."
"град Варна, Гранд Мол",,60 m2,,Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2018 г."
"град Варна, Гръцка махала",107 990 EUR,48 m2,(2250 EUR/m2),Продава 2-СТАЕН,1-ви от 5,Строителство: Тухла
"град Варна, Гръцка махала",157 000 EUR,85 m2,(1847 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2021 г."
"град Варна, Зимно кино Тракия, Спирка Патриарха",54 999 EUR,58 m2,(948 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Зимно кино Тракия",67 000 EUR,56 m2,(1196 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2006 г."
"град Варна, Зимно кино Тракия",67 000 EUR,56 m2,(1196 EUR/m2),Продава 2-СТАЕН,НЕ,ТEЦ: НЕ
"град Варна, Зимно кино Тракия",79 900 EUR,55 m2,(1453 EUR/m2),Продава 2-СТАЕН,1-ви от 4,Газ: НЕ
"град Варна, Изгрев",44 500 EUR,40 m2,(1113 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Панел, 1981 г."
"град Варна, к.к. Златни пясъци",53 000 EUR,80 m2,(663 EUR/m2),Продава 2-СТАЕН,6-ти от 6,Строителство: Тухла
"град Варна, к.к. Златни пясъци",58 000 EUR,59 m2,(983 EUR/m2),Продава 2-СТАЕН,4-ти от 7,"Строителство: Тухла, 2007 г."
"град Варна, к.к. Златни пясъци",58 000 EUR,81 m2,(716 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Златни пясъци",60 000 EUR,88 m2,(682 EUR/m2),Продава 2-СТАЕН,7-ми от 7,"Строителство: Тухла, 2000 г."
"град Варна, к.к. Златни пясъци",68 000 EUR,62 m2,(1097 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Златни пясъци",68 000 EUR,68 m2,(1000 EUR/m2),Продава 2-СТАЕН,5-ти от 8,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Златни пясъци",69 000 EUR,62 m2,(1113 EUR/m2),Продава 2-СТАЕН,3-ти от 7,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Златни пясъци",70 000 EUR,68 m2,(1029 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: НЕ
"град Варна, к.к. Златни пясъци",72 000 EUR,61 m2,(1180 EUR/m2),Продава 2-СТАЕН,7-ми от 7,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Златни пясъци",82 000 EUR,65 m2,(1262 EUR/m2),Продава 2-СТАЕН,4-ти от 7,Строителство: Тухла
"град Варна, к.к. Златни пясъци",88 800 EUR,80 m2,(1110 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2006 г."
"град Варна, к.к. Златни пясъци",89 000 EUR,69 m2,(1290 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Варна, к.к. Златни пясъци",92 000 EUR,70 m2,(1314 EUR/m2),Продава 2-СТАЕН,4-ти от 6,Строителство: Тухла
"град Варна, к.к. Златни пясъци",280 000 EUR,137 m2,(2044 EUR/m2),Продава 2-СТАЕН,2-ри от 7,Газ: НЕ
"град Варна, к.к. Св.Св. Константин и Елена",67 000 EUR,80 m2,(838 EUR/m2),Продава 2-СТАЕН,Партер от 6,Газ: НЕ
"град Варна, к.к. Св.Св. Константин и Елена",71 990 EUR,70 m2,(1028 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",72 000 EUR,70 m2,(1029 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",72 000 EUR,70 m2,(1029 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",75 000 EUR,72 m2,(1042 EUR/m2),Продава 2-СТАЕН,4-ти от 7,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Св.Св. Константин и Елена",82 200 EUR,66 m2,(1245 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2023 г."
"град Варна, к.к. Св.Св. Константин и Елена",82 500 EUR,75 m2,(1100 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2022 г."
"град Варна, к.к. Св.Св. Константин и Елена",83 800 EUR,69 m2,(1214 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена",84 000 EUR,72 m2,(1167 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",85 000 EUR,63 m2,(1349 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Газ: НЕ
"град Варна, к.к. Св.Св. Константин и Елена",85 000 EUR,63 m2,(1349 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Тухла
"град Варна, к.к. Св.Св. Константин и Елена",85 000 EUR,66 m2,(1288 EUR/m2),Продава 2-СТАЕН,2-ри от 6,"Строителство: Тухла, 2016 г."
"град Варна, к.к. Св.Св. Константин и Елена",85 000 EUR,63 m2,(1349 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",87 990 EUR,86 m2,(1023 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2011 г."
"град Варна, к.к. Св.Св. Константин и Елена",89 900 EUR,78 m2,(1153 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2018 г."
"град Варна, к.к. Св.Св. Константин и Елена",89 990 EUR,89 m2,(1011 EUR/m2),Продава 2-СТАЕН,5-ти от 6,"Строителство: Тухла, 2007 г."
"град Варна, к.к. Св.Св. Константин и Елена",90 997 EUR,79 m2,(1152 EUR/m2),Продава 2-СТАЕН,1-ви от 7,"Строителство: Тухла, 2023 г."
"град Варна, к.к. Св.Св. Константин и Елена",94 500 EUR,105 m2,(900 EUR/m2),Продава 2-СТАЕН,1-ви от 5,"Строителство: Тухла, 2022 г."
"град Варна, к.к. Св.Св. Константин и Елена",99 500 EUR,83 m2,(1199 EUR/m2),Продава 2-СТАЕН,4-ти от 6,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Св.Св. Константин и Елена",102 000 EUR,92 m2,(1109 EUR/m2),Продава 2-СТАЕН,5-ти от 7,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Св.Св. Константин и Елена",105 000 EUR,74 m2,(1419 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2012 г."
"град Варна, к.к. Св.Св. Константин и Елена",331 442 EUR,122 m2,(2717 EUR/m2),Продава 2-СТАЕН,7-ми от 8,"Строителство: Тухла, 2022 г."
"град Варна, к.к. Чайка",39 900 EUR,57 m2,(700 EUR/m2),Продава 2-СТАЕН,1-ви от 6,"Строителство: Тухла, 2021 г."
"град Варна, к.к. Чайка",39 950 EUR,46 m2,(868 EUR/m2),Продава 2-СТАЕН,Партер от 5,Газ: НЕ
"град Варна, к.к. Чайка",55 000 EUR,69 m2,(797 EUR/m2),Продава 2-СТАЕН,2-ри от 7,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Чайка",55 000 EUR,68 m2,(809 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2007 г."
"град Варна, к.к. Чайка",58 000 EUR,68 m2,(853 EUR/m2),Продава 2-СТАЕН,3-ти от 5,"Строителство: Тухла, 2007 г."
"град Варна, к.к. Чайка",60 000 EUR,71 m2,(845 EUR/m2),Продава 2-СТАЕН,2-ри от 5,"Строителство: Тухла, 2008 г."
"град Варна, к.к. Чайка",65 000 EUR,75 m2,(867 EUR/m2),Продава 2-СТАЕН,3-ти от 5,Газ: НЕ
"град Варна, к.к. Чайка",67 300 EUR,75 m2,(897 EUR/m2),Продава 2-СТАЕН,3-ти от 6,"Строителство: Тухла, 2010 г."
"град Варна, к.к. Чайка, Кабакум ",79 500 EUR,82 m2,(970 EUR/m2),Продава 2-СТАЕН,3-ти от 6,Строителство: Тухла
"град Варна, к.к. Чайка",85 000 EUR,65 m2,(1308 EUR/m2),Продава 2-СТАЕН,2-ри от 6,Газ: НЕ
"град Варна, Кайсиева градина",46 900 EUR,53 m2,(885 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2021 г."
"град Варна, Кайсиева градина",46 990 EUR,54 m2,(870 EUR/m2),Продава 2-СТАЕН,4-ти от 5,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",50 000 EUR,57 m2,(877 EUR/m2),Продава 2-СТАЕН,4-ти от 4,Газ: НЕ
"град Варна, Кайсиева градина",51 200 EUR,64 m2,(800 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",51 990 EUR,65 m2,(800 EUR/m2),Продава 2-СТАЕН,4-ти от 5,Строителство: Тухла
"град Варна, Кайсиева градина",54 000 EUR,60 m2,(900 EUR/m2),Продава 2-СТАЕН,8-ми от 8,Газ: НЕ
"град Варна, Кайсиева градина",55 000 EUR,62 m2,(887 EUR/m2),Продава 2-СТАЕН,3-ти от 4,"Строителство: Тухла, 2023 г."
"град Варна, Кайсиева градина",57 000 EUR,65 m2,(877 EUR/m2),Продава 2-СТАЕН,4-ти от 4,"Строителство: Тухла, 2023 г."
"град Варна, Кайсиева градина",61 000 EUR,104 m2,(587 EUR/m2),Продава 2-СТАЕН,6-ти от 6,"Строителство: Тухла, 2022 г."
"град Варна, Кайсиева градина",62 000 EUR,68 m2,(912 EUR/m2),Продава 2-СТАЕН,3-ти от 9,Строителство: Панел
